firstName,middleName,lastName,socialSecurityNumber,dob,street,city,state,zip,hireDate,phoneNumber,contactName,relation,emergencyPhoneNumber
Lynwood,Gertude,Morgon,732463768,March 11 1980,1172 Klatt Lane,NORTH HILLS,PA,19038,January 29 2003,714413677,Casie Neumeyer,spouse,260806408
Myron,Nanette,Flor,142194101,October 16 1966, ,A M F GREENSBORO,NC,27425,September 5 1997,176831889,Shila Orms,parent,922642614
Madelyn,Kandis,Dinan,437190352,February 20 1963, ,MACON,VA,23139,August 20 2005,977931069,Teresia Levatino,extended family,844401192
Annabelle,Asley,Mulik,151372093,November 9 1964, ,KALAMAZOO,MI,49001,April 29 1985,203895085,Richard Fabacher,friend,836380378
Hollis,Alan,Aument,963658077,September 4 1963,2163 Highway 159 West,BAINBRIDGE,PA,17502,August 5 2015,277755192,Genie Almstead,friend,810473606
Weston,Rosa,Daire,444401724,August 13 1989, ,COLVILLE,WA,99114,August 19 2004,339822672,Margarett Boisvert,friend,322012627
Kyle,Marivel,Beckum,456224575,April 14 1969,12245 Svoboda Road,SUMMERTOWN,GA,30401,December 29 2000,787476352,Tawnya Stanis,extended family,323500550
Gregory,Chrystal,Hullinger,141826545,April 1 1959,0 East Hacienda Street,CORNELIUS,NC,28031,January 11 2004,904562863,Kerstin Niimi,child,187248680
Waneta,Venus,Sires,394119102,April 19 1959,1335 Kathy Avenue,EGRALHARVE,IA,51360,January 2 2012,255772524,Monroe Carnell,friend,111863675
Aleisha,Kirk,Ollis,318078005,January 15 1957,669 Long Branch Road,PINE RIVER,MN,56456,December 4 1988,363740958,Deonna Alameda,sibling,186080094
Zonia,Gaye,Detten,997781643,September 21 1981,0 North 2nd Street,FULTON,MD,20759,August 4 1989,652804592,Sharda Henrickson,sibling,519250555
Tamiko,Amalia,Threats,476026982,January 6 1959, ,COLD SPRING,NY,10516,October 24 1997,503533241,Babette Kopas,other,832687952
Andres,Dung,Valcarcel,772061003,July 2 1977,0 1020 South Tesch,MAPLE,TX,79344,October 31 1989,992454687,Elvera Klamm,parent,699770345
Mitchell,Elliot,Mcinvale,546610899,January 19 1991,8824 Rinn Road (Off Of),SILVERPEAK,NV,89047,August 4 1990,203185852,Luis Mounger,extended family,950313224
Rosaline,Sirena,Flocco,634685420,December 23 1962,0 Mlcak Road,FOREMAN,AR,71836,June 5 1987,702743246,Sheilah Maignan,other,301573527
Ira,Reuben,Dotto,271013512,August 11 1992,1242 Peschel Lane,WEEMS,VA,22576,October 10 1987,832837866,Leann Melloy,friend,895444335
Chara,Julieta,Conradt,786548002,March 25 1987,0 (Off) Mertz Road,MOUNTAIN HOME AIR FORCE BASE,ID,83648,March 28 1993,679847929,Murray Kizzia,extended family,418300836
Chandra,Ona,Schwarten,766682039,January 3 1977,0 Track Road,SAYLER PARK,OH,45233,July 28 2016,449534079,Mariann Grams,child,990423611
Lazaro,Elisabeth,Hare,264058153,August 5 1959,22351 Oak Road,VALLEY GLEN,CA,91606,May 3 1993,844493070,Sharice Ginn,friend,954784022
Dorothy,Devin,Meardon,592823360,May 20 1957,0 Highway 36,CAMBRIDGE,MA,2238,April 19 2007,426719962,Jinny Richart,extended family,608871038
Emilee,Keenan,Rickner,381398822,September 3 1963,1121 Atchison Street,LOS CUATES,TX,78586,December 26 2006,544663341,Joey Alberro,friend,740288943
Allegra,Stacy,Brundage,289073442,September 20 1987,6576 Skull Creek Road,FOREST LAKES,AZ,85931,January 14 1990,362275827,Lorenzo Grim,child,558969292
Reynalda,Yesenia,Auzenne,991238151,July 9 1979,3466 Lazy River Drive,LAKESIDE,CO,80212,January 1 2004,635639426,Shalon Vanwright,friend,264871719
Kimberly,Vance,Parrott,609363598,June 30 1952,426 Trenckmann Road,TEGA CAY,SC,29708,September 24 2000,408382415,Shamika Bevington,parent,331387730
Isreal,Laveta,Swearingen,421446089,July 12 1956,0 West Chatham Street,BALL,LA,71405,June 4 2008,860714037,Mohammed Pourier,extended family,721195783
Elda,Rosario,Doucette,556633854,August 17 1963,5389 Mill Creek Road,SMITHS,AL,36877,January 5 1987,230265872,Roselle Mcneill,child,739119847
Shiela,Mason,Kirbie,548778023,January 13 1985,8100 Fm 529,MAFIC,DC,20262,June 13 2013,245517013,Wilbur Lacock,parent,412950116
Venetta,Sylvie,Wieland,311422913,September 29 1963,622 Deer Run Road,HOLIDAY HILLS,IL,60050,November 17 1994,468136255,Alyce Spiess,child,204382112
Arnoldo,Shantae,Guarracino,850356458,February 4 1956,579 Mustang Lane,LITTLE WASHINGTON,OH,44903,January 18 1992,870992754,Rafaela Autin,extended family,772773157
Callie,Debbra,Candee,355392508,June 18 1978,11232 Bluebird Lane,PINEY POINT,MD,20674,November 24 2002,371334244,Eli Begnaud,sibling,607523787
Brittney,Beatrice,Perra,993098277,January 13 1980,1420 Bell Oaks Drive,STILL POND,MD,21667,March 3 2011,868498594,Marisela Wrench,other,396718423
Marlin,Young,Lamer,209852333,April 9 1958,0 Highway 159 West (Off Of),GALLAND,IA,52639,October 14 1988,330700717,Delilah Olma,parent,130113202
Rosana,Myron,Winsted,328924727,August 31 1965,0 Steck Bottom Road,WAVERLY,NE,68462,April 22 1998,372438239,Damaris Cafasso,friend,501628814
Jose,Charlott,Fiechter,528109512,March 30 1953,288 South 6th Street,SIOUX CITY,IA,51103,August 19 1995,825282666,Gustavo Rushmore,friend,710425707
Everett,Tarra,Blewitt,319516191,July 2 1976,0 Kurtz Road,QUANTICO,MD,21856,June 29 2002,206953523,Erwin Demick,parent,497585178
Marshall,Antonetta,Lasasso,311181523,October 2 1977,503 Atchison Street,BENTON,IL,62812,August 29 2008,654425225,Agustin Vautier,friend,606820305
Ayana,Ned,Anglum,614336529,July 8 1950,0 Private Drive Off Of Johnston Road,WELEETKA,OK,74880,January 15 1999,882552579,Kim Coopwood,friend,814569507
Yesenia,Shella,Vanwright,919727472,October 3 1957,0 Highway 36 South,CHAFLIN BRIDGE,IL,62244,January 27 1995,863750241,Enrique Greenup,other,191262387
Delaine,Chantal,Press,406388714,April 16 1991, ,SALIDA,CO,81237,April 11 1997,843672776,Kathrin Cerritos,extended family,253777599
Palma,Katheleen,Orosz,165052170,September 24 1982,3767 Ward Bend Road,SOUTH RUSSELL,NY,13684,July 31 1993,122098021,Ora Kaniewski,spouse,490761184
Marcelle,Kasey,Gange,734352008,October 26 1974, ,RICHFORD,NY,13835,December 11 2000,170019750,Ardath Prys,sibling,746212872
Tracy,Kristan,Aris,111239944,April 25 1970,13090 Lonesome Dove,LINCOLN HEIGHTS,PA,19508,May 22 2006,130763207,Dolores Winters,friend,463924470
Aubrey,Justine,Sortore,141003547,February 16 1996,13315 Lake Road,NATURAL BRG,AL,35577,November 13 1985,172483174,Lora Souvannakhily,sibling,689311522
Doris,Basil,Norsworthy,564836909,April 29 1982,1513 Peschel Lane,LAME DEER,MT,59043,June 22 1988,871776085,Marian Atkinson,child,359297380
Zachery,Mack,Hovenga,425694360,June 23 1971,0 Carnation Lane,PERRY,OK,73077,May 31 1988,591338895,Annamaria Pitel,other,414845768
Krista,Josiah,Giardino,972417871,July 23 1975,508 1st Street,MISSISSIPPI STATE UNIVERSITY,MS,39762,April 8 1987,939991633,Loyce Nattiah,parent,303701892
Rachael,Diana,Sen,493621121,November 8 1954, ,ELDORA,PA,17563,February 16 1993,851573967,Larhonda Buhler,other,185122684
Denisha,Eldridge,Fiora,167676328,September 12 1973, ,WILSONA,LA,71366,July 5 2001,276715360,Aurore Matthewson,other,325414532
Ami,Allena,Mankus,543134254,August 17 1969, ,LATTINGTOWN,NY,11560,March 13 2010,232224038,Ligia Bidner,extended family,359871260
Julieta,Kasha,Martine,184636110,December 26 1957,1462 South Circle Street,HOUSTON,TX,77053,March 28 1988,388817163,Margarete Josue,child,827638841
Karie,Dorthy,Mathew,891715529,April 24 1991,7240 Magnolia Road,SPRINGFIELD,MO,65806,July 16 1991,486734923,Carmelita Rather,child,361960546
Fredric,Shela,Lemert,181904621,September 16 1987,15 South Bell Street,ORADELL,NJ,7649,March 25 1997,215999540,Olympia Mitsakos,other,902209342
Rochel,Danyel,Leya,904843458,September 2 1966,1314 Shadowlake Drive,METAIRIE,LA,70004,August 21 1992,706135654,Davis Klinger,spouse,758423888
Dagmar,Leandro,Evener,252718039,November 13 1979,2267 Remmert  Road,HILLSBOROUGH,NJ,8844,December 15 1996,905273216,Yon Zolty,parent,857605341
Janelle,Gaynell,Molima,703981439,August 21 1997,0 Fm 1458,HAYNES,ND,58639,July 9 1987,741255958,Nigel Rinebold,friend,274822270
Starr,Kandi,Rehor,848447802,June 4 1978,7010 Janicek Street,NEW ALLEN,KY,41601,November 12 1993,181860667,Jim Wedige,extended family,135895299
Marybelle,Becky,Schingeck,220547604,June 27 1970,612 Zettel Road,MCDADE,LA,71051,July 3 1998,912797218,Marquetta Allcorn,friend,359846785
Kandra,Kristian,Gionson,439266624,May 21 1992,1321 Nelius Road,ELKO,MN,55020,June 27 1995,221751068,Laree Kovac,friend,302850396
Rashad,Gregg,Horii,973069151,August 14 1990,0 Highway 90,PULASKI,KY,42567,November 15 2002,705663530,Louanne Dobin,sibling,795754526
Mari,Eloise,Corti,918266449,November 2 1984,737 East Texas  Street,MARTINDALE,PA,17549,September 8 2012,845954099,Carla Rishor,friend,817772976
Laine,Lavette,Pander,151840503,April 20 1971,505 Jasmine Court,ATL,GA,30312,August 14 1996,506913419,Daisy Mcanulty,child,514711729
Maple,Jeraldine,Suzuki,916376625,July 8 1979,0 Ashorn Lane,BALTIC,CT,6351,November 16 1988,369072378,Lowell Depuydt,child,164133009
Rene,Nelida,Kennon,837278507,November 29 1980,0 Off Bartlett Road,WILKES BARRE,PA,18711,November 8 2009,543770914,Marianela Mccoubrey,child,685776953
Shirley,William,Bodor,300278533,February 15 1956,1502 Walnut Street,CHESTER,IN,47374,May 29 2004,554994977,Rebbecca Halburnt,child,949380846
Trina,Dana,Lynah,778729038,February 13 1967,830 Fowlkes Street,EASTLAKE,OH,44095,June 8 2015,571545205,Bryanna Loughrey,friend,209927295
Eliana,Vinnie,Lovstad,637922817,May 19 1992,12040 Mlcak Road,FORT STEELE,WY,82301,March 28 2009,406110580,Hubert Featheringham,other,548734616
Denice,Nerissa,Tack,354588263,April 7 1975, ,KIRKLAND,SC,29021,June 21 2004,661693800,Alejandrina Muzii,parent,827482094
Dionna,Tyesha,Kottenstette,623436027,April 25 1976,0 Fm 2187,LA PLATTE,NE,68123,May 18 1997,446182540,Marlo Pulham,spouse,770686613
Ashli,Lacie,Benya,893059825,March 26 1960,3000 Industry Road,STIRLING,NJ,7980,December 29 2002,631709671,Robbin Viveros,friend,953218113
Audra,Nathaniel,Nemecek,890795538,January 25 1972,0 Fm 529,NORTH BLOOMFIELD,OH,44450,October 13 2010,843600688,Darrin Meecham,friend,494738864
Agueda,Lauren,Songco,887415541,November 28 1961,4125 Mixville Road,RESEARCH TRIANGLE PARK,NC,27709,February 19 2013,923534926,Annette Lenze,sibling,307541797
Columbus,Julieta,Mader,422742370,May 20 1959,3716 Highway 159 West,POTTERSVILLE,NJ,7979,February 18 2013,464733961,Kristyn Dinuzzo,extended family,968699024
Jenell,Loyce,Fesko,807936261,March 23 1990,206 Westview Drive,FORT MITCHELL,VA,23941,October 13 2006,281761468,Viki Coulon,sibling,578871355
Lavera,Rhett,Cernota,985505081,September 1 1961,1169 Oil Field Road,SOUTH CHATHAM,NH,3813,January 9 2002,686109014,Delmer Pierzchala,sibling,833921006
Ike,Shae,Gildner,623396017,December 22 1951,0 2nd Street,WAYNESBORO,TN,38485,September 24 1986,961366027,Irwin Eshenbrenner,friend,702901440
Araceli,Sheilah,Kennet,921985730,February 10 1992,7158 Highway 159 West,MINERAL WELLS,MS,38654,December 29 1996,829617922,Ocie Vorse,extended family,663274449
Kacie,Tiana,Luciano,862565895,November 3 1956, ,BRIDGEPORT,MI,48722,December 29 2015,534975364,Edra Jacks,other,972135525
Marcel,Kathern,Selissen,795502515,May 4 1959,3005 Dees Circle,GILBERT,AR,72636,December 25 2004,603341445,Serita Gruening,spouse,175421791
Heidy,Brandon,Riebe,896243616,December 21 1958,0 Harrison Road,APO,AE,9128,May 14 2010,697936965,Cristy Machesky,friend,735868825
Nadene,Antonio,Manzie,245827017,July 15 1956,0 ,NICHOLS,SC,29581,January 9 1986,829223446,Robyn Stibb,child,818161706
Fanny,Ocie,Pasqual,914185625,July 12 1962,1557 Ives Creek Road,ENTERPRISE,FL,32725,July 1 2008,535488248,Dorthea Straka,child,932018978
Carmella,Allegra,Vinall,650365312,October 31 1957,0 (Off Of) Highway 36,MEDIA,PA,19086,October 15 1994,251050998,Janet Mcclimens,friend,267087670
Raul,Mickie,Greff,331394240,January 4 1982,2336 Maler  Road,GRANGERLAND,TX,77302,January 7 2010,718217152,Kimi Hettler,parent,121605510
Lela,Ramon,Sweis,550619291,February 16 1957,0 Lynn Road (Off Of),ATLANTIC CITY,NJ,8403,November 2 1987,136218626,Mirna Pirkl,spouse,448474110
Brian,Lucius,Knous,642794105,October 11 1950,519 South Masonic Street,NORTH LITTLE ROCK,AR,72199,October 28 1994,401371771,Goldie Escorcia,spouse,711474806
Moises,Cherelle,Binkerd,630671835,April 25 1994,140 Machemehl Drive,ELLIJAY,NC,28734,January 13 2001,392762022,Sadie Sideman,child,587940728
Yasuko,Pearlene,Topinka,673656685,June 9 1951, ,SHREVEPORT,LA,71106,March 5 1987,590425676,Beatris Morency,sibling,336703787
Johnie,Bethel,Morlan,416948557,January 28 1992,6611 Guyler Street,OKC,OK,73145,April 29 1989,410248648,Jeff Waner,friend,590795923
Rocky,Shena,Corporal,850377700,April 7 1953,28235 Hermsdorfer Lane,MURRIETA HOT SPRINGS,CA,92562,December 27 1986,293095287,Sabra Patraw,sibling,390071340
Kaitlin,Demetrius,Knoble,901939552,July 16 1975,215 Pecan Grove Road,KIMBALL,WI,54534,May 14 1990,326361055,Willard Furrer,sibling,743699560
Dalene,Kyong,Belgarde,458488907,August 14 1974,11124 Mlcak Road,COLO SPGS,CO,80910,February 17 1993,448631707,Shad Jardine,friend,989583964
Buster,Kandis,Khairallah,897374641,February 21 1993, ,TALLULA,IL,62688,May 15 1988,208391687,Clarence Windell,child,969026316
Lin,Peg,Angier,414148509,April 20 1988,15035 Sycamore Road,SAN ANTONIO,TX,78208,December 26 1992,424002204,Albertha Ulven,extended family,247236083
Sparkle,Gabriele,Canning,461427604,January 27 1983,893 Long Bow Road,SACRAMENTO,CA,95864,March 17 2004,994310815,Jonah Mcchristian,spouse,877603488
Dorris,Korey,Milan,364787329,May 19 1968,9804 Fm 2502 North,SOUTH WEST CITY,MO,64863,February 9 2004,107308235,Gearldine Billotte,spouse,272371662
Alvera,Melony,Burkly,960213499,February 24 1955,0 Fm 1094,SIMS,IL,62886,April 14 2000,246436467,Dewey Maroon,other,927832155
Frederic,Trudi,Schau,953019781,June 6 1962,739 5th Street,AUBURN JUNCTION,IN,46706,May 20 1986,848660619,Ashely Gowers,other,614024211
Kristle,Fred,Boline,654905313,May 8 1991,5734 Fm 1458,MONTGOMERY,AL,36116,April 11 1998,352826173,Sixta Livers,parent,171000145
Summer,Coral,Haycock,835221038,July 27 1956,0 Meyer Road,FPO,AE,9859,June 28 1992,283397254,Racheal Polselli,extended family,419715944
Delaine,Yasmin,Pecina,114441166,January 9 1989,0 West Front Street,HOUSTON,TX,77223,September 1 2006,649063845,Jennie Harting,friend,516226578
Corie,Cleveland,Carine,488126342,June 12 1954,0 Langberg Road,OAKDALE,LA,71463,February 27 1999,481062979,Timothy Mckoan,extended family,788100715
Kemberly,Gregory,Poulter,650663662,November 4 1962,927 Garland Lane,HAMLIN,NY,14464,February 22 2006,893807900,Van Feller,extended family,192238397
Tammara,Bridgett,Rosenbrook,370162770,September 21 1982,0 Fm 1094 (Private Road Off Of),OAK CITY,NC,27857,September 28 1994,753495902,Jamison Dinkins,child,492685257
Carmel,Yelena,Rappleyea,741912454,April 13 1959, ,SLAGLE,LA,71475,April 21 2005,293910205,Leo Vanloo,child,786309109
Mitchell,Moriah,Wishman,821654581,September 9 1994,6518 Railroad Street,HARRISVILLE,PA,16038,January 22 2016,107637613,Lashonda Demorrett,friend,700239265
Renee,Patria,Fyles,335097899,October 24 1997,0 Peters San Felipe Road,BULLHEAD CITY,AZ,86429,January 1 1996,153661903,Valorie Engelman,parent,858365283
Marie,Bobbie,Monell,993162640,March 1 1989,0 North Mechanic Street,GALLION,AL,36742,July 16 2003,972698484,Krysten Stasik,friend,245428023
Johnny,Latoyia,Hornik,101075879,July 23 1957,5464 Miller Road,HUNNEWELL,KS,67140,March 8 1995,793259604,Jeff Barias,spouse,126597908
Keturah,Arlena,Antenucci,923578375,July 29 1994,741 7th Street,WARTRACE,IL,62943,November 28 2008,769897782,Alta Addis,spouse,721128122
Hertha,Lana,Cancer,118114923,April 20 1982,0 Warmke Road,SHELL BEACH,LA,70085,May 2 2004,705338897,William Wragge,child,501958083
Lilliana,Kathryne,Delgardo,249680469,July 3 1957,732 East Kuehn Street,PAOLI,CO,80746,January 26 1990,227430261,Bette Wienecke,friend,818711380
Marlys,Ivette,Awkward,101229846,March 19 1961,1037 Trenckmann Road,JACKSONVILLE,FL,32258,April 4 1994,167755871,Sophia Sarabando,extended family,975654260
Elicia,Naida,Carrizal,103104747,June 2 1989,345 Flowers Lane,SEATTLE,WA,98145,September 17 2003,898293046,Zack Barnicle,other,394637722
Tawanna,Miss,Boxx,507420161,January 26 1977,701 Meadow Bend Road,CHICAGO,IL,60622,November 23 2003,914011326,Giuseppina Trouser,sibling,585129367
Vesta,Anastacia,Bechler,236436815,May 18 1976,4721 Brewer Road,OWYHEE CORNERS,OR,97913,October 31 2003,987284411,Ida Hoke,sibling,137751998
Barbar,Tyisha,Nash,478102841,May 16 1961,1305 Highway 90 West,OGDEN,PA,19061,November 5 2000,449045905,Ronny Sustar,spouse,259843955
Billye,Nu,Voce,250714745,January 13 1971,609 4th Street,CHARLOTTE,NC,28207,October 9 1989,582440178,Jule Forshee,extended family,677942214
Jude,Randee,Moyer,328414193,January 23 1979,3200 Shunka Road,SHAWNEE MISSION,KS,66222,December 7 1990,542761389,Justin Wempa,spouse,574325033
Jame,Kittie,Majied,966262623,January 28 1959,0 Pecan Ridge Lane,TODD,MN,56470,June 7 2003,260424915,Marna Lelli,extended family,871928599
Shayne,Bernarda,Mendias,230154199,January 10 1976,5702 Skull Creek Road,ST MARYS,IN,46556,July 28 2009,802659822,Bradley Bohlke,extended family,269099560
Forrest,Ronald,Cassarubias,167642283,April 7 1975, ,LITTLETON,CO,80124,January 8 1987,463399920,Cassondra Wales,other,260000613
Alpha,Tomasa,Abigantus,830980110,November 29 1975,520 East Austin Street,GREENVILLE,MO,63963,June 21 2000,722486253,Kristopher Shefte,other,682992488
Toby,Keenan,Hilby,952721561,July 20 1988,503 West Meyer Street,WEST GARDINER,ME,4345,September 10 1988,343543049,Clark Frisinger,spouse,141016626
Keli,Lexie,Bernmen,700480182,January 16 1955,131 Main Street,PRESTON,IA,52074,May 19 1986,388702482,Enedina Lingad,parent,526442315
Mariela,Evia,Paben,752465505,October 23 1980,10592 Artists Circle Drive,ROCHESTER,MI,48306,July 21 2015,731028271,Mitchell Warling,parent,517891767
Lorene,Loris,Pulham,435868988,March 28 1956,3534 Cowbird Lane,MEDFORD,MA,2153,October 27 1997,149933220,Delora Lennert,friend,704527884
Alvin,Cami,Usack,650049101,October 22 1962,0 Hurtig Road,CIVIL AERONAUTICS BOARD,DC,20428,November 7 2003,590656803,Connie Presto,spouse,926511550
Kimiko,Jae,Lyle,311572975,February 8 1953,3131 Johnston  Road,GARFIELD,OH,44125,May 4 1998,476076850,Reda Guerrieri,spouse,820791880
Soledad,Dominica,Pencil,289192542,October 12 1970,0 Blue Hole Road,NEWPORT CTR,VT,5857,September 27 2003,503670163,Gerri Daye,spouse,255360228
Magaret,Justin,Boufford,631690483,January 7 1982,0 Fm 3538,WEST GROTON,MA,1472,June 12 1986,449360011,Christen Happer,other,895118491
Alta,Alissa,Bougie,507096543,April 20 1989,134 Douglas Drive,CAMAK,GA,30807,April 4 2001,405217890,Ashley Halick,extended family,867407707
Brandon,Alexis,Keedah,179419173,July 27 1951,3263 Mixville Road,CROCKETT MILLS,TN,38021,December 31 1994,195977433,Earnestine Brodigan,parent,858236758
Adria,Fredric,Stankus,977805265,February 11 1986, ,DRUID HILLS,GA,30333,June 22 1996,958576140,Meryl Dicastro,friend,149668893
Gwenda,Kati,Mwakitwile,738692717,February 28 1997,7017 Mikes Street,NORTH HODGE,LA,71247,February 12 2013,126772126,Hermine Devora,spouse,225178428
Sal,Catina,Marxsen,388987947,May 13 1964, ,BORREGO SPGS,CA,92004,October 21 2009,387041532,Stefany Judd,parent,587475562
Artie,Lore,Hales,849536898,September 2 1977,1802 Main Street,PALMDALE,CA,93552,December 4 2006,462288182,Gale Tait,extended family,244457269
Leigh,Graig,Nolan,166681875,January 17 1954,4779 10th Avenue,FT WALTON BEACH,FL,32549,June 6 1998,869410923,Walker Treglia,sibling,211466924
Melaine,Alda,Delorbe,807565078,March 18 1986,0 Williams Creek Road,ALBUQUERQUE,NM,87194,March 26 2005,861021284,Shaun Tung,spouse,499032914
Jeri,Zachary,Bynes,487092316,May 14 1978, ,THREE CHRS,WV,26757,December 4 2013,839500745,Eugene Sutliff,friend,615631055
Ayanna,Hassan,Prude,910539632,June 11 1953,1512 Bell Oaks Drive,YOUNGSTOWN,OH,44503,February 23 2001,300287517,Catina Kinville,sibling,940388424
Tory,Magdalene,Cannuli,486651260,October 17 1963,509 Zubicek Road,WEST ALIQUIPPA,PA,15001,March 11 1987,992086337,Kendrick Luecht,child,137870337
Zaida,Carissa,Kaner,320424567,June 5 1974,11468 East Ueckert Road,CADIZ,KY,42211,January 7 2007,113256102,Antonio Lohden,parent,645338013
Louella,Ruby,Bunde,776683085,December 5 1994, ,APEX,NC,27523,December 1 1999,763227015,Cristen Baeringer,extended family,522416439
Cary,Cassie,Mckeller,250677623,June 2 1993,1049 Frazer Road,SAND HILL,NY,13339,December 13 1989,710708644,Buddy Muschett,spouse,134478546
Mittie,Linda,Parraz,148638548,November 22 1990,0 West Ueckert Road (Off Of),LAKEWOOD,NY,14750,July 14 2003,521889197,Albertina Mcdivitt,child,511315714
Jospeh,Wanetta,Valenzano,706945890,November 5 1991, ,ODESSA,TX,79761,September 16 2013,895298183,Andrew Shadburn,friend,205430447
Gil,Mendy,Morawski,192301255,July 31 1972, ,SACRAMENTO,CA,94252,July 10 1985,530234977,Dyan Swallows,friend,603912629
Emelia,Irwin,Kier,229546128,September 28 1969,6273 Verm Road,INTERCOURSE,PA,17534,July 1 2001,853722166,Catherina Geise,friend,348044782
Gertrudis,Art,Springfield,650944410,July 25 1969,910 Bob White Lane,CRAIGS,PA,17948,September 17 2010,623487761,Omer Pennella,sibling,965985526
Lilli,Sharlene,Helmle,181272476,August 10 1995,1637 Orange Hill Road,BEDFORD PARK,IL,60638,October 24 2014,818473626,Lucio Schlinker,sibling,493383266
Spring,Georgina,Takagi,773358373,March 17 1973,848 4th Street,HARPER,WA,98366,October 6 1995,446940159,Fred Toombs,sibling,999579468
Arianna,Diego,Hisaw,740763464,November 28 1966,0 East Obryant Street,ABRAHAM,UT,84635,June 15 2007,366802682,Sang Musel,parent,735245707
Cleora,Cherri,Marconi,648156176,June 2 1997,5121 Fm 529,NANUET,NY,10954,May 18 1990,810889208,Hilton Degraff,friend,609717173
Dwight,Laverne,Deakin,944895428,February 12 1991,10846 Fm 1456,SELMA,NC,27576,April 17 1987,947262207,Ola Labriola,extended family,470001133
Gil,Kimberlie,Haakenstad,886909670,May 8 1962,1565 Glenda Lane,THACKER,WV,25672,July 19 1997,475963852,Summer Suddeth,parent,932570059
Ila,Erlene,Gabrel,241909219,April 1 1954,603 Fowlkes Street,KAAAWA,HI,96730,May 23 2006,231711073,Laurence Yarbough,other,256086148
Mafalda,Classie,Leisner,861522522,August 15 1985,5134 Brune Road,SABINE PASS,TX,77655,December 5 2002,726783412,Elsie Strycker,friend,952296196
Alycia,Luisa,Nasif,887113608,April 2 1980,0 Highway 36,MOUNT STERLING,IL,62353,September 11 2011,806833552,Dana Barreras,sibling,563320189
Iluminada,Enola,Mallernee,760797592,September 2 1996, ,APO,AE,9079,February 22 2011,294920434,Johana Littfin,child,209992244
Clarence,Amparo,Lopuzzo,325377396,June 3 1974,520 South Front Street,MONTICELLO,NC,27214,February 23 1993,178968078,Madge Bahrs,parent,289638325
Charleen,Amy,Difillippo,660329059,March 30 1965,1941 Kendra Cove Lane,GUNTER AFS,AL,36115,October 18 2003,939946623,Terica Hiday,parent,450896757
King,Courtney,Sima,847988943,June 9 1993,0 Eagle Lake Road,CAYUGA,IN,47928,January 29 2007,840121250,Anabel Holihan,friend,180384863
Zola,Angelic,Edgin,758510375,July 21 1992,0 Schmidt Road,CORTE MADERA,CA,94925,May 29 1988,625558180,Marylouise Valela,other,716390237
Lucille,Nelda,Chaple,398036334,April 9 1961, ,CLIFFWOOD,NJ,7721,April 8 2013,663214339,Gertrud Caravetta,friend,615308854
Brunilda,Grant,Michelotti,515395128,June 7 1977,5047 Bollinger Road,PINEHURST,ID,83850,September 2 2010,145492321,Rosalie Viard,other,240171760
Ulysses,Claire,Hasper,188886605,August 31 1964,394 Witte Road,FLUSHING,NY,11367,September 21 1994,778543632,Shavon Crooked,other,689156232
Luanne,Lemuel,Donnerberg,197119561,May 9 1971,7619 Fm 1371 North,WEST MCLEAN,VA,22102,January 15 1986,168675129,Johnna Rainville,extended family,976395528
Alfreda,Iona,Steinmuller,828701743,October 26 1987,575 Columbus,LEBANON CH,VA,22641,May 9 2003,459747451,Willette Filthaut,parent,722499401
Kaylene,Joleen,Highers,919268861,August 3 1970,9029 Shelby Road,E ROCKLAND KEY,FL,33040,April 15 1996,915744190,Shirlene Losinski,parent,168107214
Megan,Deja,Shrode,142740428,March 2 1955,1325 Terri Avenue,MENTOR,OH,44060,February 13 1991,380811035,Gerri Bequette,extended family,805363151
Angelika,Rickey,Begeal,351555328,January 14 1986, ,GREENVILLE,SC,29614,September 29 2010,829157706,Jacklyn Imperatore,child,752047138
Suzan,Charissa,Genia,210416386,February 17 1989,0 Demel Street,SAN TAN VALLEY,AZ,85142,August 5 2011,821294736,Brandy Wensman,child,413404693
Adrien,Jessenia,Coppler,283029284,May 19 1980,5018 Ward Bend Road,CO BLUFFS,IA,51501,January 17 2013,709370020,Norine Gillin,friend,509244660
Quiana,Coletta,Boor,790110166,August 8 1985,9636 Kulow Road,MERRITT,IL,62650,November 25 2015,406467277,Theodore Fedorek,child,896939473
Dorathy,Debbi,Mischo,302247864,May 14 1977,5738 Old Highway 36 Road,ST MARIES,ID,83861,October 25 2006,711290413,Elza Shepps,child,476706560
Roderick,Rozella,Laubacher,169393948,January 21 1970,1026 Atchison Street,INDIAN VILLAGE,NY,13120,June 20 1985,194726238,Candice Vanheel,friend,839960055
Ligia,Joel,Dilallo,356811945,February 12 1980,604 Shadowlake Court,SMITHVILLE,AR,72466,June 25 2004,503153218,Mitch Doten,other,874238110
Kenia,Mauro,Mulvey,327897193,December 11 1995, ,STERLING HEIGHTS,MI,48314,June 11 1994,724894472,Vonnie Propes,child,618398202
Violette,Bettina,Bovain,668807264,March 10 1951, ,APACHE JCT,AZ,85217,November 20 2012,107160529,Pasty Yozamp,child,110794240
Lesli,Barabara,Coyt,634222727,December 11 1982,6743 Peters San Felipe Road,GRAND RIVER,OH,44045,June 28 2015,429931366,Dannielle Rais,friend,764095696
Branda,Stacey,Incomstanti,880255796,August 15 1954,624 San Felipe Road,CHESTERVILLE,MS,38801,January 29 2014,464392006,Lance Maclean,spouse,178950361
